cust_id,sex,emoji_modifier,date,duration,flags,device_name,line,battery_life,water_resitance,heart_rate_sensor,pulse_oximiter,gps,sleep_tracking,smart_notifications
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-14,390,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-09,380,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-31,419,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-15,396,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-08,392,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-18,412,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-02-01,401,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-04,366,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-16,369,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-02,392,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-12,404,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-20,429,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-19,420,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
90f75f50-4b56-4ece-9e3f-082b327dcd99,Female,U+1F3FB,2022-01-29,397,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-02-01,416,3,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-15,372,5,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-20,434,9,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-04,415,1,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-22,376,1,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-27,388,3,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-02,389,4,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-09,397,8,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-06,410,3,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-28,387,3,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-24,368,7,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-31,417,1,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-10,391,4,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-25,417,6,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-16,412,4,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-30,401,4,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-05,413,3,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-21,380,4,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-23,387,8,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-17,386,1,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-29,389,5,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-03,404,4,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-01,412,7,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91994884-0469-4258-a10f-a07c3578af66,Female,U+1F3FD,2022-01-26,448,6,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-28,412,11,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-06,393,12,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-10,447,10,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-26,372,5,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-14,388,10,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-11,340,10,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-15,444,10,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-23,461,20,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-05,384,19,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-24,419,11,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-27,389,14,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-12,406,16,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-19,370,6,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-02,406,16,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-04,419,11,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-20,414,18,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-01,406,11,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-08,422,18,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-21,421,20,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-16,433,10,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-29,372,19,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-07,460,5,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-02-01,421,10,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91c2670c-984a-4988-8760-ccc1e49fe0dc,Intersex,U+1F3FF,2022-01-25,391,17,Active Alpha,Active,Up to 7 days,Resistant,Yes,No,No,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-25,334,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-03,341,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-08,335,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-31,321,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-15,315,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-07,328,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-11,255,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-29,316,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-30,324,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-04,267,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-12,330,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-22,305,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-21,344,6,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-28,312,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-17,304,5,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-18,313,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-26,301,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-13,365,6,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-02-01,303,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-01,302,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-20,295,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-19,331,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-23,283,6,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-27,277,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-16,267,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91dc454e-636f-4c6b-a229-707396e533bf,Male,U+1F3FD,2022-01-05,319,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-18,383,9,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-09,387,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-31,383,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-17,359,6,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-14,394,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-29,409,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-26,432,6,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-02,412,5,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-05,368,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-21,435,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-10,420,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-27,429,7,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-20,405,5,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-30,423,6,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-16,401,8,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-23,431,6,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-02-01,413,8,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-15,429,9,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-19,406,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-06,415,7,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-24,406,5,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-25,424,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-03,398,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
91e10a92-baff-41f8-919c-abba9f4d2c62,Female,U+1F3FD,2022-01-22,424,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-26,398,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-23,391,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-28,383,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-13,410,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-27,411,4,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-21,416,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-15,368,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-09,385,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-19,399,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-24,412,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-18,381,4,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-12,411,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-03,401,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-06,385,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-02,457,3,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-08,371,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-14,390,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-07,397,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-20,377,3,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-29,384,5,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92009e2c-8fea-40fd-9ae1-d3a4796f28fe,Male,U+1F3FB,2022-01-31,375,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-01,332,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-26,324,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-08,373,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-18,374,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-27,377,6,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-31,347,7,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-13,339,5,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-02-01,340,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-20,357,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-04,368,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-24,339,5,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-29,348,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-15,342,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-10,362,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-11,345,5,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-25,311,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
92494f7d-3529-43ed-9b86-9c9fa9860c77,Female,U+1F3FC,2022-01-14,367,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
